,Nr. of Sect. Chd,min. Chd Diameter,max. Chd Diameter,initial $\mu$ 3D,initial $\sigma$ 3D,$\mu$ Fit 3D,$\sigma$ Fit 3D,mean 3D,median 3D,mode 3D,$\mu$ Fit 2D,$\sigma$ Fit 2D,mean 2D,median 2D,mode 2D
859,6060,380,1000,6.4,0.05,6.399987566921093,0.04998988299863185,602.5900176677891,601.8375551317528,600.3354477176778,6.099973775778269,0.4125461738474117,485.4474041796625,445.8460779628025,376.0715546566589
860,6060,400,1000,6.4,0.05,6.399987566921093,0.04998988299863185,602.5900176677891,601.8375551317528,600.3354477176778,6.099973775778269,0.4125461738474117,485.4474041796625,445.8460779628025,376.0715546566589
861,6018,0,1000,6.4,0.1,6.399973124829504,0.10001876998183022,604.8466785346117,601.8288634014237,595.8383291669878,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
862,6018,20,1000,6.4,0.1,6.399973124829504,0.10001876998183022,604.8466785346117,601.8288634014237,595.8383291669878,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
863,6018,40,1000,6.4,0.1,6.399973124829504,0.10001876998183022,604.8466785346117,601.8288634014237,595.8383291669878,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
864,6018,60,1000,6.4,0.1,6.399973124829504,0.10001876998183022,604.8466785346117,601.8288634014237,595.8383291669878,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
865,6018,80,1000,6.4,0.1,6.399973124829504,0.10001876998183022,604.8466785346117,601.8288634014237,595.8383291669878,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
866,6018,100,1000,6.4,0.1,6.399973124829504,0.10001876998183022,604.8466785346117,601.8288634014237,595.8383291669878,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
867,6018,120,1000,6.4,0.1,6.399973124829504,0.10001876998183022,604.8466785346117,601.8288634014237,595.8383291669878,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
868,6018,140,1000,6.4,0.1,6.399973124829504,0.10001876998183022,604.8466785346117,601.8288634014237,595.8383291669878,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
869,6018,160,1000,6.4,0.1,6.399973124829504,0.10001876998183022,604.8466785346117,601.8288634014237,595.8383291669878,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
870,6018,180,1000,6.4,0.1,6.399973124829504,0.10001876998183022,604.8466785346117,601.8288634014237,595.8383291669878,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
871,6018,200,1000,6.4,0.1,6.399973124829504,0.10001876998183022,604.8466785346117,601.8288634014237,595.8383291669878,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
872,6018,220,1000,6.4,0.1,6.399973124829504,0.10001876998183022,604.8466785346117,601.8288634014237,595.8383291669878,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
873,6018,240,1000,6.4,0.1,6.399973124829504,0.10001876998183022,604.8466785346117,601.8288634014237,595.8383291669878,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
874,6018,260,1000,6.4,0.1,6.399973124829504,0.10001876998183022,604.8466785346117,601.8288634014237,595.8383291669878,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
875,6018,280,1000,6.4,0.1,6.399973124829504,0.10001876998183022,604.8466785346117,601.8288634014237,595.8383291669878,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
876,6018,300,1000,6.4,0.1,6.399973124829504,0.10001876998183022,604.8466785346117,601.8288634014237,595.8383291669878,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
877,6018,320,1000,6.4,0.1,6.399973124829504,0.10001876998183022,604.8466785346117,601.8288634014237,595.8383291669878,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
878,6018,340,1000,6.4,0.1,6.399973124829504,0.10001876998183022,604.8466785346117,601.8288634014237,595.8383291669878,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
879,6018,360,1000,6.4,0.1,6.399973124829504,0.10001876998183022,604.8466785346117,601.8288634014237,595.8383291669878,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
880,6018,380,1000,6.4,0.1,6.399974525097282,0.10001565239374866,604.8473368835504,601.8297061235792,595.839535081058,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
881,6018,400,1000,6.4,0.1,6.399983866592491,0.09999690727056343,604.8518532139268,601.8353281391543,595.8473351216508,6.1102469333123235,0.4155961161101354,491.0799763606853,450.44993252929515,378.9964360917982
882,6065,0,1000,6.4,0.15,6.3997263847497,0.1496280165898052,608.4535999909821,601.6803864180042,588.359315119916,6.114838488930836,0.44002879000050293,498.52371298446235,452.5229540025369,372.86378038488925
883,6065,20,1000,6.4,0.15,6.3997263847497,0.1496280165898052,608.4535999909821,601.6803864180042,588.359315119916,6.114838488930836,0.44002879000050293,498.52371298446235,452.5229540025369,372.86378038488925
884,6065,40,1000,6.4,0.15,6.3997263847497,0.1496280165898052,608.4535999909821,601.6803864180042,588.359315119916,6.114838488930836,0.44002879000050293,498.52371298446235,452.5229540025369,372.86378038488925
885,6065,60,1000,6.4,0.15,6.3997263847497,0.1496280165898052,608.4535999909821,601.6803864180042,588.359315119916,6.114838488930836,0.44002879000050293,498.52371298446235,452.5229540025369,372.86378038488925
886,6065,80,1000,6.4,0.15,6.3997263847497,0.1496280165898052,608.4535999909821,601.6803864180042,588.359315119916,6.114838488930836,0.44002879000050293,498.52371298446235,452.5229540025369,372.86378038488925
887,6065,100,1000,6.4,0.15,6.3997263847497,0.1496280165898052,608.4535999909821,601.6803864180042,588.359315119916,6.114838488930836,0.44002879000050293,498.52371298446235,452.5229540025369,372.86378038488925
888,6065,120,1000,6.4,0.15,6.3997263847497,0.1496280165898052,608.4535999909821,601.6803864180042,588.359315119916,6.114838488930836,0.44002879000050293,498.52371298446235,452.5229540025369,372.86378038488925
889,6065,140,1000,6.4,0.15,6.3997263847497,0.1496280165898052,608.4535999909821,601.6803864180042,588.359315119916,6.114838488930836,0.44002879000050293,498.52371298446235,452.5229540025369,372.86378038488925
890,6065,160,1000,6.4,0.15,6.3997263847497,0.1496280165898052,608.4535999909821,601.6803864180042,588.359315119916,6.114838488930836,0.44002879000050293,498.52371298446235,452.5229540025369,372.86378038488925
891,6065,180,1000,6.4,0.15,6.3997263847497,0.1496280165898052,608.4535999909821,601.6803864180042,588.359315119916,6.114838488930836,0.44002879000050293,498.52371298446235,452.5229540025369,372.86378038488925
892,6065,200,1000,6.4,0.15,6.3997263847497,0.1496280165898052,608.4535999909821,601.6803864180042,588.359315119916,6.114838488930836,0.44002879000050293,498.52371298446235,452.5229540025369,372.86378038488925
893,6065,220,1000,6.4,0.15,6.3997263847497,0.1496280165898052,608.4535999909821,601.6803864180042,588.359315119916,6.114838488930836,0.44002879000050293,498.52371298446235,452.5229540025369,372.86378038488925
894,6065,240,1000,6.4,0.15,6.3997263847497,0.1496280165898052,608.4535999909821,601.6803864180042,588.359315119916,6.114838488930836,0.44002879000050293,498.52371298446235,452.5229540025369,372.86378038488925
895,6065,260,1000,6.4,0.15,6.3997263847497,0.1496280165898052,608.4535999909821,601.6803864180042,588.359315119916,6.114838488930836,0.44002879000050293,498.52371298446235,452.5229540025369,372.86378038488925
896,6065,280,1000,6.4,0.15,6.3997263847497,0.1496280165898052,608.4535999909821,601.6803864180042,588.359315119916,6.114838488930836,0.44002879000050293,498.52371298446235,452.5229540025369,372.86378038488925
897,6065,300,1000,6.4,0.15,6.399728540331392,0.14962306580739204,608.4544608428146,601.6816833906274,588.3614550505843,6.114838488930836,0.44002879000050293,498.52371298446235,452.5229540025369,372.86378038488925
898,6065,320,1000,6.4,0.15,6.3997410166102755,0.14959709135843158,608.4596876348279,601.689190185937,588.3733685243287,6.114838488930836,0.44002879000050293,498.52371298446235,452.5229540025369,372.86378038488925
899,6065,340,1000,6.4,0.15,6.399771270362574,0.1495408883566962,608.4729811189503,601.7073938170205,588.4010616774276,6.114838488930836,0.44002879000050293,498.52371298446235,452.5229540025369,372.86378038488925
900,6064,360,1000,6.4,0.15,6.399888200094743,0.1493462311499369,608.5264314083329,601.7777554150248,588.5041057644439,6.114908389963031,0.4400313986557576,498.55913381366315,452.554586929688,372.8889887892703
901,6062,380,1000,6.4,0.15,6.400275627320953,0.14877827775007996,608.710700909928,602.0109456708102,588.8318455062305,6.115086750374321,0.4399573643537503,498.6318219214279,452.6353119508036,372.9798019558489
902,6055,400,1000,6.4,0.15,6.4011830249238955,0.14761463911134867,609.1582375688931,602.5574568738363,589.5696967354057,6.1154710962818015,0.4400221787876916,498.83773135156827,452.809313916863,373.10190215432067
903,6101,0,1000,6.4,0.2,6.3967373998063595,0.1962322915119999,611.5464762523324,599.8846578420598,577.2239315974817,6.131602287469636,0.45711964222400253,510.8527923575128,460.1728995594059,373.39764350057783
904,6101,20,1000,6.4,0.2,6.3967373998063595,0.1962322915119999,611.5464762523324,599.8846578420598,577.2239315974817,6.131602287469636,0.45711964222400253,510.8527923575128,460.1728995594059,373.39764350057783
905,6101,40,1000,6.4,0.2,6.3967373998063595,0.1962322915119999,611.5464762523324,599.8846578420598,577.2239315974817,6.131602287469636,0.45711964222400253,510.8527923575128,460.1728995594059,373.39764350057783
906,6101,60,1000,6.4,0.2,6.3967373998063595,0.1962322915119999,611.5464762523324,599.8846578420598,577.2239315974817,6.131602287469636,0.45711964222400253,510.8527923575128,460.1728995594059,373.39764350057783
907,6101,80,1000,6.4,0.2,6.3967373998063595,0.1962322915119999,611.5464762523324,599.8846578420598,577.2239315974817,6.131602287469636,0.45711964222400253,510.8527923575128,460.1728995594059,373.39764350057783
908,6101,100,1000,6.4,0.2,6.3967373998063595,0.1962322915119999,611.5464762523324,599.8846578420598,577.2239315974817,6.131602287469636,0.45711964222400253,510.8527923575128,460.1728995594059,373.39764350057783
909,6101,120,1000,6.4,0.2,6.3967373998063595,0.1962322915119999,611.5464762523324,599.8846578420598,577.2239315974817,6.131602287469636,0.45711964222400253,510.8527923575128,460.1728995594059,373.39764350057783
910,6101,140,1000,6.4,0.2,6.3967373998063595,0.1962322915119999,611.5464762523324,599.8846578420598,577.2239315974817,6.131602287469636,0.45711964222400253,510.8527923575128,460.1728995594059,373.39764350057783
911,6101,160,1000,6.4,0.2,6.3967373998063595,0.1962322915119999,611.5464762523324,599.8846578420598,577.2239315974817,6.131602287469636,0.45711964222400253,510.8527923575128,460.1728995594059,373.39764350057783
912,6101,180,1000,6.4,0.2,6.3967373998063595,0.1962322915119999,611.5464762523324,599.8846578420598,577.2239315974817,6.131602287469636,0.45711964222400253,510.8527923575128,460.1728995594059,373.39764350057783
913,6101,200,1000,6.4,0.2,6.3967373998063595,0.1962322915119999,611.5464762523324,599.8846578420598,577.2239315974817,6.131602287469636,0.45711964222400253,510.8527923575128,460.1728995594059,373.39764350057783
914,6101,220,1000,6.4,0.2,6.3967373998063595,0.1962322915119999,611.5464762523324,599.8846578420598,577.2239315974817,6.131602287469636,0.45711964222400253,510.8527923575128,460.1728995594059,373.39764350057783
915,6101,240,1000,6.4,0.2,6.3967373998063595,0.1962322915119999,611.5464762523324,599.8846578420598,577.2239315974817,6.131602287469636,0.45711964222400253,510.8527923575128,460.1728995594059,373.39764350057783
916,6101,260,1000,6.4,0.2,6.396747006935175,0.1962120982622789,611.5499282982406,599.8904210389259,577.234051493259,6.131602287469636,0.45711964222400253,510.8527923575128,460.1728995594059,373.39764350057783
917,6100,280,1000,6.4,0.2,6.396785068822165,0.19614030500503715,611.5645920705225,599.9132544348764,577.2722830536428,6.131693260443276,0.4571018818613375,510.89512057430437,460.2147647607396,373.43767756291476
918,6100,300,1000,6.4,0.2,6.396920956840369,0.19590812596880436,611.6198649045318,599.994780997232,577.4032887590464,6.131693260443276,0.4571018818613375,510.89512057430437,460.2147647607396,373.43767756291476
919,6100,320,1000,6.4,0.2,6.397295439930038,0.19533634639832853,611.7805159029173,600.2195109727663,577.7487882002841,6.131693260443276,0.4571018818613375,510.89512057430437,460.2147647607396,373.43767756291476
920,6097,340,1000,6.4,0.2,6.398113988043137,0.194219020632607,612.1482562999156,600.7110206556364,578.4736287726118,6.131893571311048,0.4571230808605144,511.00242042624154,460.30696001317756,373.50524983440863
921,6088,360,1000,6.4,0.2,6.399695462109054,0.19230376274807126,612.890218317189,601.6617811592945,579.8182688896901,6.132427236964796,0.4572214274333105,511.29818577323766,460.5526755870673,373.6710269548528
922,6066,380,1000,6.4,0.2,6.4025261110954785,0.18925866819583312,614.2705908882973,603.3672871759514,582.1378454899177,6.134106161374406,0.4569400689165514,512.0914767792251,461.3265581794248,374.3952040376688
923,6019,400,1000,6.4,0.2,6.406931755912587,0.18506044543039074,616.498222965746,606.0313733371123,585.6277726229472,6.137157881779119,0.4567864609903127,513.6205777322222,462.7365482036513,375.5922114517131
924,5910,0,1000,6.4,0.25,6.387143744668577,0.2360989695894757,610.9499899967022,594.1570894000142,561.9433371461922,6.138707397394628,0.4714773936570319,517.9366118157328,463.4541215129089,371.0795516910747
925,5910,20,1000,6.4,0.25,6.387143744668577,0.2360989695894757,610.9499899967022,594.1570894000142,561.9433371461922,6.138707397394628,0.4714773936570319,517.9366118157328,463.4541215129089,371.0795516910747
926,5910,40,1000,6.4,0.25,6.387143744668577,0.2360989695894757,610.9499899967022,594.1570894000142,561.9433371461922,6.138707397394628,0.4714773936570319,517.9366118157328,463.4541215129089,371.0795516910747
927,5910,60,1000,6.4,0.25,6.387143744668577,0.2360989695894757,610.9499899967022,594.1570894000142,561.9433371461922,6.138707397394628,0.4714773936570319,517.9366118157328,463.4541215129089,371.0795516910747
928,5910,80,1000,6.4,0.25,6.387143744668577,0.2360989695894757,610.9499899967022,594.1570894000142,561.9433371461922,6.138707397394628,0.4714773936570319,517.9366118157328,463.4541215129089,371.0795516910747
929,5910,100,1000,6.4,0.25,6.387143744668577,0.2360989695894757,610.9499899967022,594.1570894000142,561.9433371461922,6.138707397394628,0.4714773936570319,517.9366118157328,463.4541215129089,371.0795516910747
930,5910,120,1000,6.4,0.25,6.387143744668577,0.2360989695894757,610.9499899967022,594.1570894000142,561.9433371461922,6.138707397394628,0.4714773936570319,517.9366118157328,463.4541215129089,371.0795516910747
931,5910,140,1000,6.4,0.25,6.387143744668577,0.2360989695894757,610.9499899967022,594.1570894000142,561.9433371461922,6.138707397394628,0.4714773936570319,517.9366118157328,463.4541215129089,371.0795516910747
932,5910,160,1000,6.4,0.25,6.387143744668577,0.2360989695894757,610.9499899967022,594.1570894000142,561.9433371461922,6.138707397394628,0.4714773936570319,517.9366118157328,463.4541215129089,371.0795516910747
933,5910,180,1000,6.4,0.25,6.387143744668577,0.2360989695894757,610.9499899967022,594.1570894000142,561.9433371461922,6.138707397394628,0.4714773936570319,517.9366118157328,463.4541215129089,371.0795516910747
934,5910,200,1000,6.4,0.25,6.387148288178789,0.23608874984910064,610.9512917445056,594.1597889649505,561.9486021000893,6.138707397394628,0.4714773936570319,517.9366118157328,463.4541215129089,371.0795516910747
935,5910,220,1000,6.4,0.25,6.387166256330184,0.23605139320307464,610.9568815866234,594.1704650139058,561.9686110429042,6.138707397394628,0.4714773936570319,517.9366118157328,463.4541215129089,371.0795516910747
936,5910,240,1000,6.4,0.25,6.387250933485652,0.23589287610608642,610.9857631405245,594.2207798089729,562.0582456601107,6.138707397394628,0.4714773936570319,517.9366118157328,463.4541215129089,371.0795516910747
937,5909,260,1000,6.4,0.25,6.387496087685678,0.23547884598116878,611.0759348896579,594.3664733868522,562.305783556777,6.138856149085648,0.4713785960524041,517.989535073095,463.5230662248886,371.1693280302879
938,5909,280,1000,6.4,0.25,6.388080408090018,0.2345909988382838,611.3055258244442,594.713875332046,562.8693109004657,6.138856149085648,0.4713785960524041,517.989535073095,463.5230662248886,371.1693280302879
939,5908,300,1000,6.4,0.25,6.38919869356054,0.2330649297130324,611.7711803560818,595.3793072200066,563.9014104765238,6.1389441201026855,0.4713699834544813,518.0330020512093,463.5638446140765,371.20499560192326
940,5903,320,1000,6.4,0.25,6.3912383064509095,0.23056259984666833,612.6647358062384,596.594889767184,565.7086505546634,6.139324491558077,0.47138083374559736,518.2327350238838,463.7402046073466,371.3424197172739
941,5891,340,1000,6.4,0.25,6.394624942479931,0.22683214638983223,614.2188843552102,598.6187646450201,568.597111875968,6.14055856526148,0.4708939642774498,518.7536605790534,464.3128474681361,371.9715748531511
942,5859,360,1000,6.4,0.25,6.399423594060708,0.22208992595396862,616.5167931100837,601.4982307781553,572.5497658220136,6.143219353189974,0.4701144520055917,519.9450600180287,465.5499305657531,373.23630898803583
943,5808,380,1000,6.4,0.25,6.4061034609110985,0.21614678810672772,619.8411142854447,605.5296084132084,577.8902818717337,6.147703905836953,0.4686188332535392,521.915507250692,467.6424021317786,375.4406095164026
944,5732,400,1000,6.4,0.25,6.414619575658837,0.20931453832232724,624.2343530424304,610.7083882845551,584.5293536219193,6.1544582713323965,0.4635942831267894,524.223489989628,470.8117211574101,379.75967254884995
945,5848,0,1000,6.4,0.3,6.369433983645274,0.27186399844899933,605.7025357590969,583.7273361490082,542.1398261488996,6.141137792303366,0.49014418351322336,523.8778008391935,464.5818679297263,365.36486034142774
946,5848,20,1000,6.4,0.3,6.369433983645274,0.27186399844899933,605.7025357590969,583.7273361490082,542.1398261488996,6.141137792303366,0.49014418351322336,523.8778008391935,464.5818679297263,365.36486034142774
947,5848,40,1000,6.4,0.3,6.369433983645274,0.27186399844899933,605.7025357590969,583.7273361490082,542.1398261488996,6.141137792303366,0.49014418351322336,523.8778008391935,464.5818679297263,365.36486034142774
948,5848,60,1000,6.4,0.3,6.369433983645274,0.27186399844899933,605.7025357590969,583.7273361490082,542.1398261488996,6.141137792303366,0.49014418351322336,523.8778008391935,464.5818679297263,365.36486034142774
949,5848,80,1000,6.4,0.3,6.369433983645274,0.27186399844899933,605.7025357590969,583.7273361490082,542.1398261488996,6.141137792303366,0.49014418351322336,523.8778008391935,464.5818679297263,365.36486034142774
950,5848,100,1000,6.4,0.3,6.369433983645274,0.27186399844899933,605.7025357590969,583.7273361490082,542.1398261488996,6.141137792303366,0.49014418351322336,523.8778008391935,464.5818679297263,365.36486034142774
951,5848,120,1000,6.4,0.3,6.369433983645274,0.27186399844899933,605.7025357590969,583.7273361490082,542.1398261488996,6.141137792303366,0.49014418351322336,523.8778008391935,464.5818679297263,365.36486034142774
952,5848,140,1000,6.4,0.3,6.369433983645274,0.27186399844899933,605.7025357590969,583.7273361490082,542.1398261488996,6.141137792303366,0.49014418351322336,523.8778008391935,464.5818679297263,365.36486034142774
953,5848,160,1000,6.4,0.3,6.369439608504838,0.27185067376931205,605.7037486479248,583.7306195425325,542.146803361725,6.141137792303366,0.49014418351322336,523.8778008391935,464.5818679297263,365.36486034142774
954,5848,180,1000,6.4,0.3,6.369474316166942,0.2717760896882652,605.7124918694768,583.7508798192264,542.1876033764167,6.141137792303366,0.49014418351322336,523.8778008391935,464.5818679297263,365.36486034142774
955,5848,200,1000,6.4,0.3,6.369576868471518,0.27157850434516423,605.7420954902304,583.810747887002,542.3014265774202,6.141137792303366,0.49014418351322336,523.8778008391935,464.5818679297263,365.36486034142774
956,5848,220,1000,6.4,0.3,6.36990593032362,0.27100558185122914,605.8472811593193,584.0028893444568,542.6485674260084,6.141137792303366,0.49014418351322336,523.8778008391935,464.5818679297263,365.36486034142774
957,5848,240,1000,6.4,0.3,6.370565668058509,0.2699725391633735,606.0777353572249,584.3883052105573,543.3102372803284,6.141137792303366,0.49014418351322336,523.8778008391935,464.5818679297263,365.36486034142774
958,5844,260,1000,6.4,0.3,6.371900984827955,0.2680869645746413,606.5798004719455,585.1691699492353,544.5884458962913,6.141680161898038,0.48982911276852587,524.0810991710213,464.83391135329373,365.67596589861574
959,5837,280,1000,6.4,0.3,6.374204650279815,0.2651526760640409,607.5033083793294,586.5187578522126,546.6991814567376,6.142445727937267,0.4896062377163598,524.4252295187408,465.18990866204547,366.03591607032916
960,5826,300,1000,6.4,0.3,6.37776512165234,0.2610579984503171,609.0136985249717,588.6107631514628,549.8325861636347,6.144126875040377,0.48795847254970537,524.8846953194388,465.97261907071163,367.24287139902884
961,5807,320,1000,6.4,0.3,6.382780435262474,0.25584088423733375,611.2510229259354,591.570245886577,554.089306716691,6.1464823375608235,0.48660817575092136,525.7764360748266,467.07149378151996,368.5936511472736
962,5780,340,1000,6.4,0.3,6.389572519693736,0.24942550516474002,614.4202012963691,595.6019171703257,559.676779183407,6.149846569353533,0.4830175641710703,526.6307048032374,468.64547668749975,371.1256193976965
963,5740,360,1000,6.4,0.3,6.3982878338289435,0.24192850505162503,618.6579496709212,600.8154608130427,566.6594082210181,6.1536459665312755,0.48137864715137096,528.2177835441097,470.4294338238288,373.1276419026788
964,5655,380,1000,6.4,0.3,6.408672116209069,0.2337717233194277,623.9041342272753,607.0870046006141,574.8004272952497,6.162815523832831,0.4751794488153144,531.5053577272037,474.7629010984589,378.8044145398928
965,5558,400,1000,6.4,0.3,6.421025195498008,0.22486113067029853,630.369691725426,614.6329101307697,584.3281159369434,6.172001871992479,0.47073325713583997,535.2836384201379,479.1443322652986,383.9115058903688
966,5523,0,1000,6.4,0.35,6.347468865922197,0.3047724953947511,598.1921377301593,571.0454855395726,520.3921135719378,6.130198400210246,0.514102883930915,524.4495769975103,459.5273219537167,352.79834213020166
967,5523,20,1000,6.4,0.35,6.347468865922197,0.3047724953947511,598.1921377301593,571.0454855395726,520.3921135719378,6.130198400210246,0.514102883930915,524.4495769975103,459.5273219537167,352.79834213020166
968,5523,40,1000,6.4,0.35,6.347468865922197,0.3047724953947511,598.1921377301593,571.0454855395726,520.3921135719378,6.130198400210246,0.514102883930915,524.4495769975103,459.5273219537167,352.79834213020166
969,5523,60,1000,6.4,0.35,6.347468865922197,0.3047724953947511,598.1921377301593,571.0454855395726,520.3921135719378,6.130198400210246,0.514102883930915,524.4495769975103,459.5273219537167,352.79834213020166
970,5523,80,1000,6.4,0.35,6.347468865922197,0.3047724953947511,598.1921377301593,571.0454855395726,520.3921135719378,6.130198400210246,0.514102883930915,524.4495769975103,459.5273219537167,352.79834213020166
971,5523,100,1000,6.4,0.35,6.347468865922197,0.3047724953947511,598.1921377301593,571.0454855395726,520.3921135719378,6.130198400210246,0.514102883930915,524.4495769975103,459.5273219537167,352.79834213020166
972,5523,120,1000,6.4,0.35,6.347474057409327,0.3047593258945504,598.1928423245884,571.0484501225567,520.3989925332593,6.130198400210246,0.514102883930915,524.4495769975103,459.5273219537167,352.79834213020166
973,5523,140,1000,6.4,0.35,6.347489643282906,0.30472402838949103,598.1957311559557,571.0573504808677,520.4182992336451,6.130198400210246,0.514102883930915,524.4495769975103,459.5273219537167,352.79834213020166
974,5523,160,1000,6.4,0.35,6.347583687814128,0.30453093846792184,598.2168023940358,571.1110578270957,520.5284759155243,6.130198400210246,0.514102883930915,524.4495769975103,459.5273219537167,352.79834213020166
975,5522,180,1000,6.4,0.35,6.347844546517737,0.30404820238160835,598.2849833415779,571.2600565502195,520.8172628540822,6.130516213277306,0.5136066464343552,524.4825234642891,459.6733889510753,353.0905098875824
976,5521,200,1000,6.4,0.35,6.348470770426048,0.3030055479104089,598.4703309718733,571.6179052905183,521.4734740143049,6.130845404581368,0.5130703313097028,524.510783400832,459.8247343428535,353.40130045273287
977,5520,220,1000,6.4,0.35,6.34976943577692,0.30105699514042145,598.8954805188132,572.360727892645,522.7660921368334,6.131060290420846,0.5128683224869914,524.5691445090406,459.92355478408194,353.55051482573424
978,5513,240,1000,6.4,0.35,6.352069146517004,0.29794317996966496,599.7148041297016,573.6785066800227,524.9478939392704,6.1321599046467625,0.5122177503625166,524.9712066124964,460.42957142831926,354.17561612156334
979,5498,260,1000,6.4,0.35,6.355547885573394,0.2936888238521199,601.0477896132085,575.6776597568829,528.1048060512978,6.134306949729401,0.5110291146595931,525.7797126342153,461.41919648019194,355.3688249611547
980,5482,280,1000,6.4,0.35,6.360618558697698,0.28805587874532057,603.1142531587268,578.6041463525235,532.5316696935248,6.13670791388243,0.5095913460480895,526.6570532512942,462.5283784507,356.74618905930697
981,5462,300,1000,6.4,0.35,6.367511791604339,0.2810820897748061,606.0820434886923,582.606377803137,538.3477088682648,6.139377368579691,0.5082070198391624,527.6929371389475,463.7647264564842,358.2041207347509
982,5428,320,1000,6.4,0.35,6.376052873696585,0.27317283235397716,609.9424276824317,587.6037779257412,545.3509199983394,6.143580478136253,0.5057138748596856,529.2462051503655,465.71808261954203,360.6233114308684
983,5374,340,1000,6.4,0.35,6.386432976062505,0.26434752093243535,614.8465853512288,593.7349312399497,553.661430828643,6.151259415659722,0.5000664320949634,531.8133776530409,469.30806867825453,365.4732098178749
984,5299,360,1000,6.4,0.35,6.3985023044202896,0.2548710814738356,620.7832197775016,600.9443318792461,563.1483182986062,6.160458051945747,0.49396811795810813,535.1035623908923,473.6449791586151,371.0933136992321
985,5203,380,1000,6.4,0.35,6.4121248880010295,0.24494034668595496,627.7379326772672,609.1867603880986,573.7129100925873,6.170315422115667,0.49092214448724913,539.5943740280914,478.3369603526608,375.89538382507277
986,5085,400,1000,6.4,0.35,6.427238572412032,0.23465624396525056,635.7277138728679,618.4637449510491,585.3295486113753,6.181836111742976,0.4878111678986951,545.0164509877604,483.87959821105164,381.4105584614027
987,5268,0,1000,6.4,0.4,6.3203969912063585,0.3365493664204547,588.1780623757414,555.7935938294024,496.27564843438876,6.117548335601292,0.5278207626253216,521.5711582567559,453.75088482345,343.4197906022117
988,5268,20,1000,6.4,0.4,6.3203969912063585,0.3365493664204547,588.1780623757414,555.7935938294024,496.27564843438876,6.117548335601292,0.5278207626253216,521.5711582567559,453.75088482345,343.4197906022117
989,5268,40,1000,6.4,0.4,6.3203969912063585,0.3365493664204547,588.1780623757414,555.7935938294024,496.27564843438876,6.117548335601292,0.5278207626253216,521.5711582567559,453.75088482345,343.4197906022117
990,5268,60,1000,6.4,0.4,6.3203969912063585,0.3365493664204547,588.1780623757414,555.7935938294024,496.27564843438876,6.117548335601292,0.5278207626253216,521.5711582567559,453.75088482345,343.4197906022117
991,5268,80,1000,6.4,0.4,6.3203969912063585,0.3365493664204547,588.1780623757414,555.7935938294024,496.27564843438876,6.117548335601292,0.5278207626253216,521.5711582567559,453.75088482345,343.4197906022117
992,5268,100,1000,6.4,0.4,6.320402992472079,0.33653391930613175,588.1785344879275,555.7969293044534,496.2837866575771,6.117548335601292,0.5278207626253216,521.5711582567559,453.75088482345,343.4197906022117
993,5267,120,1000,6.4,0.4,6.320453133441471,0.3364193363033943,588.1853494386037,555.8247981999546,496.34694277480764,6.117823399395455,0.5274931985255729,521.6244771907078,453.875712430425,343.6330335032387
994,5267,140,1000,6.4,0.4,6.3206168784418155,0.3360873086678478,588.2159944611104,555.9158191836394,496.5390839870596,6.117823399395455,0.5274931985255729,521.6244771907078,453.875712430425,343.6330335032387
995,5267,160,1000,6.4,0.4,6.321082525128964,0.33524379266981746,588.323358044732,556.1747398212659,497.05173965178307,6.117823399395455,0.5274931985255729,521.6244771907078,453.875712430425,343.6330335032387
996,5264,180,1000,6.4,0.4,6.322081620123919,0.33362583404073387,588.5928679147565,556.730688896866,498.0873299442784,6.118434640053218,0.5270191920775144,521.8129834636885,454.1532245241308,344.0150516577353
